inchikey,year,standard_type,pAct
TTZWDLZPHOQUAU-MRXNPFEDSA-N,1998,IC50,7.721246
TUNMFJCBMPOPCN-CFYPMAHTSA-N,2006,Ki,8.500038
TUNMFJCBMPOPCN-CFYPMAHTSA-N,2006,Kd,8.700057
TURPYQHVJSEIHN-BAZFYLPPSA-N,2011,IC50,9.330033
TURPYQHVJSEIHN-BAZFYLPPSA-N,2011,Ki,9.677781
TUUDVKRGCJZJKQ-VSMKPTLZSA-N,2002,Ki,8.698970
TVOGWRZXEVJDQP-UHFFFAOYSA-N,1998,IC50,7.075721
TVPMJLYGHVNXLV-IZZNHLLZSA-N,1996,IC50,6.221849
TWBCIHKYFTWYCV-KVJHGWDUSA-N,2013,Ki,9.055517
TWBCIHKYFTWYCV-WXYSSXJFSA-N,2007,Ki,9.537602
TWBCIHKYFTWYCV-WXYSSXJFSA-N,2007,IC50,9.019997
TWBCIHKYFTWYCV-WXYSSXJFSA-N,2008,Ki,10.075721
TWBCIHKYFTWYCV-WXYSSXJFSA-N,2008,IC50,9.899974
TWBCIHKYFTWYCV-WXYSSXJFSA-N,2013,Ki,10.086186
TWDSSLGDUOHXCF-MHZLTWQESA-N,2006,IC50,7.619789
TXCOOUMGWHPYDI-UHFFFAOYSA-N,2006,Ki,8.397940
TXDIYPDUXRZWER-UHFFFAOYSA-N,1995,IC50,7.251812
TXKRGEZLDVMKKQ-FPOVZHCZSA-N,1995,IC50,8.552842
TXNJQKDZOVFCAQ-GRYUFTJMSA-N,1994,Ki,3.769551
TXYUZUBLLXLHPL-UHFFFAOYSA-N,2002,Ki,6.099999
TYPXYFPMCYFYRE-UHFFFAOYSA-N,1998,IC50,6.920819
TYSLMXDXDTVHKA-UHFFFAOYSA-N,1997,IC50,5.431798
TYZXLZNJKGHJKW-UHFFFAOYSA-N,2002,IC50,9.376751
TZYWVNRQPJYYMS-OKZBNKHCSA-N,2006,IC50,8.102373
TZYWVNRQPJYYMS-RCCFBDPRSA-N,2006,IC50,7.000000
TZYWVNRQPJYYMS-SQNIBIBYSA-N,2006,IC50,8.638272
TZYWVNRQPJYYMS-SQNIBIBYSA-N,2006,IC50,8.244125
TZYZTHMDYAPLNE-UHFFFAOYSA-N,1998,IC50,9.026872
UACCBGLNPJVHMU-SANMLTNESA-N,1998,IC50,5.886057
UBQDOJPOYGFWGG-BNQVVEKUSA-N,2008,IC50,8.356547
UBQDOJPOYGFWGG-XKRTTZHXSA-N,2008,IC50,8.920819
UBTBHLFGNMLMCX-GPJZNVRBSA-N,2001,IC50,9.301030
UCCJAMQRFDRLBW-YPKYBTACSA-N,2015,Ki,5.208309
UCCMAXPLSJKRBQ-UHFFFAOYSA-N,1995,IC50,6.692504
UCDYNHPOUAKORZ-QLKFWGTOSA-O,1997,Kd,6.267606
UCDYNHPOUAKORZ-VZUYHUTRSA-O,1997,Kd,6.537602
UCENIIHYFVGIKL-UHFFFAOYSA-N,2002,Ki,7.318759
UCNOTTVNPRSTFW-XSFNXXSESA-N,2007,Ki,6.508638
UCNRXWCDRMHTEI-UHFFFAOYSA-N,2001,IC50,8.823909
UCQGCHZSIZSCCN-UHFFFAOYSA-N,2008,IC50,5.909037
UCQRXBZYKFZLPN-UHFFFAOYSA-N,2002,Ki,8.113509
UCWYYDBINVOBHN-URVUXULASA-N,2006,IC50,8.958607
UCXXGXCXFDKLAY-UHFFFAOYSA-N,1996,IC50,9.091515
UDONPFJJAMEMDG-UHFFFAOYSA-N,2000,IC50,6.886057
UDTKEHZAOFHKNB-UHFFFAOYSA-N,1996,IC50,8.657577
UEECDIVOVCFUNU-FPOVZHCZSA-N,1996,Ki,9.599980
UEFMCYITDQUEOQ-OALUTQOASA-N,2011,IC50,10.244125
UEGZTLOHEMEPKH-OHWKKVTOSA-N,1995,IC50,5.430000
UEMMIMGZPQLHRL-UHFFFAOYSA-N,1996,IC50,8.337242
UENKSTZFYXQHBC-UHFFFAOYSA-N,1997,IC50,5.173925
UENVXBNURKGZEE-KHWNGSORSA-N,2001,IC50,9.455932
UEVAJSKRFJXQKF-FPOVZHCZSA-N,1995,Ki,9.799971
UEXAKWLHQITACD-UHFFFAOYSA-N,2000,IC50,7.853872
UFBNSKYNZDUWSN-RZGVDQIZSA-N,1998,Ki,8.958607
UFEQANMHBHQAGY-MNIDXLESSA-N,2002,Ki,8.657577
UFOHFERURWEZAP-GGFUHWEBSA-N,2002,Ki,8.698970
UFSLDNNKWKEDNS-OCZFFWILSA-N,1995,IC50,8.420216
UFUOAMPDHLOAIL-BJSJXSMNSA-N,2001,Ki,7.602060
UFWJRQHJIXUFAQ-UHFFFAOYSA-N,2001,IC50,9.853872
UGDZQVXRBCKAQS-XRNKBYASSA-N,2008,IC50,8.568636
UGULBQBVNWXBKM-UHFFFAOYSA-N,2002,Ki,6.579995
UHXQQBRUNHWYBZ-XGXIMLBESA-N,2006,IC50,9.721246
UIAXBDBJUGFIIR-PMACEKPBSA-N,1994,IC50,6.638272
UIAXBDBJUGFIIR-PMACEKPBSA-N,1998,IC50,6.639994
UIBQKGCCXYTNSB-UHFFFAOYSA-N,2004,IC50,11.000000
UILHYIWDZUYMGB-SVBPBHIXSA-N,1998,Ki,5.995679
UISHJVFGYAWGBZ-SSDOTTSWSA-N,2017,Ki,4.552842
UISKGTZVONGFBF-URLMMPGGSA-N,1996,IC50,7.522879
UISKGTZVONGFBF-URLMMPGGSA-N,1996,IC50,7.154902
UITMLIVWRRGLLR-SUFYPKAWSA-N,2002,Ki,8.886057
UJCNGMGNKQCRJT-VWLOTQADSA-N,1995,IC50,5.833570
UJCNGMGNKQCRJT-VWLOTQADSA-N,1998,IC50,5.830000
UJJFHEWMBRIBGS-OAQYLSRUSA-N,1998,IC50,7.119987
UJJFHEWMBRIBGS-UHFFFAOYSA-N,1994,IC50,7.124939
UJOSAVYAWJYRDR-UHFFFAOYSA-N,2002,IC50,8.823909
UJOXEFFCEGXDCC-JJQQXIGVSA-N,2010,IC50,9.958607
UJOXEFFCEGXDCC-JJQQXIGVSA-N,2010,IC50,7.931814
UKDPTTJBOMIOCJ-NSOVKSMOSA-N,1998,IC50,6.686133
UKGDHYIOCFNBIP-HNNXBMFYSA-N,2014,IC50,8.376751
UKMJWGFHXMGRNG-QLKFWGTOSA-O,1997,Kd,6.173925
UKMJWGFHXMGRNG-VZUYHUTRSA-O,1997,Kd,6.431798
UKNNCAVVVDVTHP-AFJIDDCJSA-N,1995,IC50,8.700057
UKUYENQXMPMPMC-LUKFIAJXSA-N,1996,IC50,7.221849
ULGRQLVPRVAYJC-QPTNECHASA-N,2002,IC50,8.795880
ULJSRHPSSIXNKD-WUFINQPMSA-N,1996,IC50,8.154902
ULQXWFRAVJRTJG-RZZCCWGQSA-N,1994,IC50,7.060481
UMFLKMBGQGRGDT-UHFFFAOYSA-N,2002,IC50,8.522879
UMNLNRHEUYRDHL-IBGZPJMESA-N,1993,IC50,5.420216
UMNLNRHEUYRDHL-IBGZPJMESA-N,1994,IC50,5.420216
UNGJRWQXFMCGEL-AFJIDDCJSA-N,1995,IC50,5.140000
UNHFQZJOHPNDJG-UHFFFAOYSA-N,2001,IC50,9.107905
UNKSVANIANTVBC-UHFFFAOYSA-N,1995,IC50,7.431798
UNRMYLWXMMPRCP-OLBHHIGCSA-N,2015,Ki,8.481486
UNTOMAYRJHGHHU-WBAJSIRJSA-N,2002,Ki,8.602060
UOBQZHSGRBSFHI-NFXZAXJRSA-N,2006,IC50,9.853872
UOBYZCNFWMDVTC-ACHIHNKUSA-N,1998,Ki,9.000000
UOHXABZVHYTRLO-UHFFFAOYSA-N,2000,IC50,8.161151
UOKDYNBXNQDFQD-UHFFFAOYSA-N,1995,IC50,7.522879
UOMUYZXEONWAOD-SNVBAGLBSA-N,2016,Ki,4.623423
UOMUYZXEONWAOD-SNVBAGLBSA-N,2018,Ki,4.623423
UOMUYZXEONWAOD-SNVBAGLBSA-N,2018,Ki,4.623423
UOMUYZXEONWAOD-SNVBAGLBSA-N,2020,Ki,4.623423
UOYMONBFUXQTMB-ZXNYFWILSA-N,2008,IC50,9.301030
UPEIBXKUEROVRV-XGXIMLBESA-N,2006,IC50,9.619789
UQBIFHCYJANWAY-PDHQKIGBSA-N,2015,Ki,6.511449
UQHGZONWCQCFEK-WYLKAJGDSA-N,2015,Ki,8.853872
UQLFYLGMIUQTMF-UHFFFAOYSA-N,2001,IC50,9.259637
UREZEIFIEYLVGN-WMZOPIPTSA-N,1998,IC50,9.096910
UROCNOMWWGVJRX-HKUYNNGSSA-N,1995,Ki,9.799971
USCBMUJHCSEWHX-JLBRLKOWSA-N,2011,Ki,3.801343
USCBMUJHCSEWHX-JLBRLKOWSA-N,2011,Kd,6.900009
USCFRWZCWBRYBB-UHFFFAOYSA-N,1996,IC50,7.958607
USRYEHHMJIRICK-KRUOJXPASA-N,2001,IC50,9.721246
USYVFVQJENXQQZ-UHFFFAOYSA-N,2014,IC50,7.420216
UTAKSYGAZXEURO-UHFFFAOYSA-N,1995,IC50,6.896196
UTAUDUDUMAWBSY-CONSDPRKSA-N,1998,Ki,8.638272
UTEKOQDHDIGPGY-UHFFFAOYSA-N,2013,IC50,8.275724
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2008,Ki,11.187087
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2008,IC50,10.899974
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2009,IC50,10.899974
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2009,Ki,11.154902
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2010,Ki,11.187087
UTXLSPLKQGPIPL-WXYSSXJFSA-N,2010,IC50,10.899974
UTYSCDQCCAYENJ-GBLZOACLSA-N,2006,IC50,9.920819
UUOUKHVFSLUAIM-UHFFFAOYSA-N,2011,Ki,5.721246
UUPAVGLFLYUYFK-PPMPQVTDSA-N,2006,Ki,9.700057
UUPAVGLFLYUYFK-PPMPQVTDSA-N,2006,Kd,9.000000
UUPZBGPDEPZRNL-LBNVMWSVSA-N,2013,IC50,7.207608
UVKFZSYMLITLDR-UHFFFAOYSA-N,2001,IC50,8.769551
UVOAJCZYUXEUOW-XOKHWMEBSA-N,2000,Ki,7.638272
UVOURRFWHVVQKI-QNGWXLTQSA-N,1993,IC50,6.537602
UVQRCXCXWPXVHU-LLWOIICTSA-N,1993,Kd,7.000000
UVQRCXCXWPXVHU-LLWOIICTSA-N,1993,IC50,6.782516
UWEJDSOFIHYIOE-MHZLTWQESA-N,1998,IC50,7.958607
UWXIKPYBYHAWLS-UHFFFAOYSA-N,1995,IC50,7.522879
UXCPRGUEANQDIA-DHUJRADRSA-N,1993,IC50,8.045757
UXFBKFVCMJNQEJ-AFMDSPMNSA-N,2001,IC50,9.136677
UXKKAOOCOPLVSF-UHFFFAOYSA-N,1995,IC50,6.337242
UXNDGPPTVKDIOD-QAXCHELISA-N,2011,Ki,9.301030
UXNDGPPTVKDIOD-QAXCHELISA-N,2011,Kd,7.799971
UXNDGPPTVKDIOD-QAXCHELISA-N,2015,Ki,9.301030
UXNDGPPTVKDIOD-QAXCHELISA-N,2015,Kd,7.799971
UXNDGPPTVKDIOD-QAXCHELISA-N,2015,Ki,9.301030
UXNDGPPTVKDIOD-QAXCHELISA-N,2015,Ki,8.107905
UXOFSGJDRPUGPP-UHFFFAOYSA-N,2002,Kd,8.700057
UYNUMQYFKIFKCA-UHFFFAOYSA-N,2002,Ki,5.970000
UYPFOARCMSMOBT-UHFFFAOYSA-N,2008,IC50,6.628932
UYZIPLMTFSGKAJ-OAHLLOKOSA-N,1995,IC50,7.886057
UYZIPLMTFSGKAJ-OAHLLOKOSA-N,1998,IC50,7.886057
UYZIPLMTFSGKAJ-UHFFFAOYSA-N,1998,IC50,7.869666
UZAUACUHKJBFBZ-VWLOTQADSA-N,1995,IC50,9.431798
UZFQUSTZMHSQPN-VNNGDKDKSA-N,2008,IC50,10.221849
UZFWWSXEIJUCEB-UHFFFAOYSA-N,2006,IC50,8.823909
UZIMPODCTDOSBR-ZYKAFZOCSA-N,2002,Ki,9.522879
UZKMDJRPPAXGMU-QHCPKHFHSA-N,1998,Ki,5.806875
UZMHAYYMGKNSCN-UHFFFAOYSA-N,2001,IC50,8.200659
VAGKBJKZOUYTSH-UHFFFAOYSA-N,1996,IC50,8.522879
VAQZSLXHGCOMAT-OLBHHIGCSA-N,2015,Ki,8.537602
VAUOHNLMRQQSAZ-UHFFFAOYSA-N,1996,IC50,6.628932
VBAXZQRCTGIDGP-FQEVSTJZSA-N,1995,IC50,6.115205
VBAYZZLNRAMWHO-UHFFFAOYSA-N,2001,IC50,9.920819
VBHDCLIXKVHTRP-UHFFFAOYSA-N,2013,IC50,9.000000
VBIHHPIKJFMKCV-UHFFFAOYSA-N,2006,Ki,7.657577
VBOXQXAJDAUESQ-UHFFFAOYSA-N,2006,IC50,10.000000
VBQVVZXNISQKJF-FIPWLEDMSA-N,2006,Ki,8.199971
VBQVVZXNISQKJF-FIPWLEDMSA-N,2006,Kd,8.299989
VBUIWYPUKKMBDJ-HKBQPEDESA-N,1997,Kd,5.958607
VBUIWYPUKKMBDJ-WJOKGBTCSA-N,1997,Kd,6.065502
VBUOSAKACWCALS-IOOJMYGHSA-N,2013,IC50,9.124939
VBUOSAKACWCALS-IOOJMYGHSA-N,2013,IC50,10.221849
VCENFKCGBAWAEQ-FTJBHMTQSA-N,2007,IC50,8.221849
VCENFKCGBAWAEQ-FTJBHMTQSA-N,2007,IC50,10.154902
VCENFKCGBAWAEQ-IZZNHLLZSA-N,2007,IC50,9.769551
VCENFKCGBAWAEQ-IZZNHLLZSA-N,2007,IC50,10.522879
VCMDLMHMVMHIKF-FQEVSTJZSA-N,1993,IC50,6.552842
VCMDLMHMVMHIKF-FQEVSTJZSA-N,1994,IC50,6.552842
VCOZZVXBJBIFFG-UHFFFAOYSA-N,1995,IC50,5.823909
VCWSHBPPIYZVOZ-IHELAITMSA-N,2000,Ki,7.154902
VCYXADWZHUWUAD-OAQYLSRUSA-N,1998,IC50,9.376751
VEAVAWWBYHVPDB-UHFFFAOYSA-N,1996,IC50,7.853872
VEDXOPSEGUKALQ-GOSISDBHSA-N,1998,IC50,6.886057
VEDXOPSEGUKALQ-SFHVURJKSA-N,1998,IC50,5.769551
VFMALDMKHOEVIT-UHFFFAOYSA-N,2002,Kd,9.299989
VFQCOOQOMVQYEV-DVKBMCPXSA-N,2011,Ki,9.700057
VFQCOOQOMVQYEV-FMNCTDSISA-N,2011,Ki,9.849858
VFTBMHHOSKDGPC-UHFFFAOYSA-N,2000,IC50,8.267606
VFXYWFFOVYLHOY-DEOSSOPVSA-N,1998,IC50,5.602060
VFYXFXCGTLUNJI-OZMGXUMRSA-N,2002,Ki,6.946922
VGUKDVJSFQFTIS-OKZBNKHCSA-N,2006,IC50,8.008774
VGUKDVJSFQFTIS-SQNIBIBYSA-N,2006,IC50,8.455932
VHEFUYSBNMMOGV-UHFFFAOYSA-N,1995,IC50,8.958607
VHGKPNMPOKTFMD-UYZGYWSASA-N,1994,IC50,8.481486
VHQVJYKYAGBACO-UDKJZQBVSA-N,2002,Ki,9.853872
VHRZZRMHNFWXJO-FEMONOMJSA-N,2001,Ki,7.698970
VIENDCBBXXVUAM-UHFFFAOYSA-N,1995,IC50,6.764472
VIENDCBBXXVUAM-VMPREFPWSA-N,1993,IC50,6.705534
VIGYJJFBPARTJM-UHFFFAOYSA-N,1998,IC50,6.049635
VJDZXBJDHROWMS-HFFMGJCWSA-N,2002,IC50,9.309804
VJUXBLWRJQYXEJ-WNJJXGMVSA-N,1996,IC50,5.573489
VJUXBLWRJQYXEJ-WNJJXGMVSA-N,1998,IC50,5.570001
VJYRMMZALMMXPM-UHFFFAOYSA-N,2006,Ki,8.886057
VKBUMNWFBCDRMF-CONSDPRKSA-N,1998,Ki,9.154902
VLDIKRWPOVDEKL-UHFFFAOYSA-N,2000,IC50,7.721246
VLDSZNQLCKJCMQ-UHFFFAOYSA-N,2002,Kd,8.599980
VLGRIJJNPWVMDV-WENCNXQZSA-N,1995,IC50,8.619970
VLLFEUWZRHANMO-NSOVKSMOSA-N,1998,IC50,4.531653
VLLJECVRBGSGCF-UHFFFAOYSA-N,1995,IC50,8.045757
VLLJECVRBGSGCF-UHFFFAOYSA-N,1995,IC50,8.455932
VLRLIJPIWNCLSY-MHZLTWQESA-N,1993,IC50,6.552842
VLROGTSVMJUONC-UHFFFAOYSA-N,2003,Ki,8.199971
VMAVXXLBJKICJP-QFIPXVFZSA-N,2014,Ki,7.799971
VMLKGGWQGPHFTK-VQTJNVASSA-N,1996,IC50,7.721246
VMUJISIYYNPJBE-RDBHFRHXSA-N,2002,Ki,9.000000
VMXIXFZELDQUJS-UHFFFAOYSA-N,1996,IC50,7.133122
VNEJEACQXCJUFD-QOLIVUAPSA-N,2006,IC50,9.397940
VNFPBHJOKIVQEB-UHFFFAOYSA-N,,IC50,4.794877
VNFPBHJOKIVQEB-UHFFFAOYSA-N,,Ki,5.058141
VNPVPFKEORALML-KPITYXSVSA-N,2002,Ki,9.045757
VOHODNOZJSLCHG-UHFFFAOYSA-N,2008,IC50,7.677781
VONJODYKTRPIQC-FDDCHVKYSA-N,2003,Ki,8.899974
VONJODYKTRPIQC-MBSDFSHPSA-N,2003,Ki,8.599980
VOZXLKNXICFBTP-UHFFFAOYSA-N,2011,IC50,7.494850
VOZZRRBZOWESIH-CONSDPRKSA-N,1998,Ki,8.958607
VPBMZONAJGBYSG-MRNPYCGKSA-N,2011,Ki,4.102373
VPBMZONAJGBYSG-MRNPYCGKSA-N,2011,Kd,7.000000
VPHQIMPPLLEIBS-KYJUHHDHSA-N,1998,Ki,9.154902
VPPFVSVLCATXPY-UHFFFAOYSA-N,2010,Ki,8.649752
VPSGABLRZGFPPI-CFJRQAHESA-N,2011,Ki,9.489991
VPVCVDNSGSGCQY-UHFFFAOYSA-N,2001,IC50,9.102373
VPYHQZYAFJVTGS-UMGGQSCQSA-N,2007,IC50,9.657577
VPZHHFGGFNADGH-UHFFFAOYSA-N,1995,IC50,8.468521
VQUPRWGMQYINPZ-CTZPLLSNSA-N,2015,Ki,8.657577
VQUPRWGMQYINPZ-UHFFFAOYSA-N,2022,Ki,8.657577
VRAGPHDTXRPMRS-MBIHMLSFSA-N,2008,IC50,9.040959
VRAGPHDTXRPMRS-MBIHMLSFSA-N,2008,Ki,9.387216
VRMFBPOHKMSMRD-OCZFFWILSA-N,1995,IC50,8.853872
VRTWFRRSCWHIJE-RUZDIDTESA-N,2006,Ki,7.899974
VRTWFRRSCWHIJE-RUZDIDTESA-N,2006,Kd,9.100015
VSCHJGSJZVISLD-HMPIOLDBSA-N,1994,IC50,8.721246
VSCHJGSJZVISLD-KWBVTSNXSA-N,1998,IC50,8.720105
VSYVBQKQDBKTBD-OAQYLSRUSA-N,1998,IC50,7.969805
VSYVBQKQDBKTBD-UHFFFAOYSA-N,1995,IC50,7.970616
VSYVBQKQDBKTBD-UHFFFAOYSA-N,1994,IC50,7.970616
VSYVBQKQDBKTBD-UHFFFAOYSA-N,2004,IC50,7.970616
VTGZPWMFTWGIQB-UHFFFAOYSA-N,2003,Ki,8.700057
VTJHFHDXRREQSB-HKUYNNGSSA-N,1995,Ki,9.100015
VTWPYQOXXLXWJD-OXSQTJFYSA-N,2015,Ki,8.657577
VTWPYQOXXLXWJD-OXSQTJFYSA-N,2015,Ki,8.079355
VTXWSPAVKRKGBQ-DPMMWBKBSA-N,2006,IC50,9.853872
VUBAEISRKSELTE-OGPKSRJFSA-N,2015,Ki,10.522879
VUIKXPLLVYTQIQ-MUGXBBEHSA-N,2002,Ki,8.000000
VUMATGNDCCCSSB-UHFFFAOYSA-N,1995,IC50,7.638272
VUSRUVIDWSRKBU-POSUKJBFSA-N,2008,Ki,8.494850
VUSRUVIDWSRKBU-POSUKJBFSA-N,2008,IC50,8.400008
VUVUVNZRUGEAHB-CYBMUJFWSA-N,2024,IC50,4.899629
VUVUVNZRUGEAHB-CYBMUJFWSA-N,2011,IC50,4.899629
VVDKIQHOQWYCMD-INEOQGJTSA-N,2006,IC50,9.481486
VVOGLOJOGOEZPO-UHFFFAOYSA-N,2013,IC50,6.221849
VVRKQCXRSANSIV-UHFFFAOYSA-N,2010,Ki,8.472370
VVRNZKKUOWFMOX-NRWPOFLRSA-N,2013,IC50,7.173925
VWBOQFANCXZMAU-LOSJGSFVSA-N,1995,IC50,7.309804
VWBOQFANCXZMAU-LOSJGSFVSA-N,1996,IC50,7.522879
VWIZWUYPLTWPCC-VSMKPTLZSA-N,2002,Ki,7.494850
VWROPOCOVOHGMQ-KPITYXSVSA-N,2002,Ki,9.096910
VWWCVKHTTUEFDI-UHFFFAOYSA-N,1998,IC50,7.045757
VWZHCBREEQMVBW-UHFFFAOYSA-N,2014,IC50,6.920819
VXDCZKMJBPXDFA-LLVKDONJSA-N,2017,Ki,4.744727
VXGPTRVARWWDQI-UHFFFAOYSA-N,1995,IC50,6.022276
VXHMITAKWYIILS-FDXPNMITSA-N,2008,Ki,7.853872
VXQHNGNZVKSUJZ-JJQQXIGVSA-N,2010,IC50,9.958607
VXQHNGNZVKSUJZ-JJQQXIGVSA-N,2010,IC50,8.251812
VXSIGVYNQDLODQ-SFTDATJTSA-N,2013,IC50,9.769551
VYFUZMHFBWISLK-GOSISDBHSA-N,1998,IC50,9.096910
VYTFGBLFUQBGTK-JYFHCDHNSA-N,1992,Ki,7.309804
VYUZFKRVLLXBRD-JZIKEGBGSA-N,2013,Ki,10.468521
VZMWAYUMGJCBRT-SSDOTTSWSA-N,2017,Ki,4.619789
VZUJTLGFVOYDPA-UHFFFAOYSA-N,2001,IC50,9.657577
WAACBTLXCIQAPC-UHFFFAOYSA-N,1998,IC50,6.303644
WAKWRTKDSYUGIM-JJNGWGCYSA-N,2002,Ki,7.000000
WAPJPHDEEIUMOL-WBBCYVCWSA-N,2007,IC50,9.920819
WAXQNWCZJDTGBU-UHFFFAOYSA-N,2006,Ki,9.022276
WAXQNWCZJDTGBU-UHFFFAOYSA-N,2013,IC50,9.022276
WBCFUQRECRQFHU-XYHYBEPMSA-N,2006,Ki,8.886057
WBJKVEOYVSBOSF-NHQLDELESA-N,2010,IC50,10.180456
WBJKVEOYVSBOSF-NHQLDELESA-N,2010,IC50,8.853872
WBJKVEOYVSBOSF-NHQLDELESA-N,2010,IC50,9.958607
WBJKVEOYVSBOSF-NHQLDELESA-N,2010,IC50,8.619789
WBJOWPKXMMRTNL-MOPGFXCFSA-N,2010,Ki,9.045757
WBKRXYVTNUALQH-UHFFFAOYSA-N,1996,IC50,6.860121
WBTKINCCINTBEY-KFZUGWGMSA-N,2002,Ki,9.221849
WBWPKPCFEIYLFZ-UHFFFAOYSA-N,2003,Ki,8.199971
WBWPKPCFEIYLFZ-UHFFFAOYSA-N,2002,IC50,8.299989
WCIIIOXFGGLKMU-GMAHTHKFSA-N,1995,Ki,10.500038
WCJDWNUHDMSTQS-QEHHYHKYSA-N,2015,Ki,9.004365
WCLCDHLNMRQGSM-MHZLTWQESA-N,1998,IC50,8.180456
WCNNBKIYWOWYQW-OKBFXJRSSA-N,2006,IC50,9.318759
WCOQELYASVJLJH-NSOVKSMOSA-N,1992,IC50,7.169411
WCQIHTJOGPSGGV-SVBPBHIXSA-N,1998,Ki,6.585027
WCQIHTJOGPSGGV-SXOMAYOGSA-N,1998,Ki,5.892790
WCRJVNAJGCBJAA-UHFFFAOYSA-N,2002,IC50,7.500038
WCUJHRSBAKWJAP-UHFFFAOYSA-N,2002,IC50,9.657577
WCYNXQRFYZBERD-JVFAEYSFSA-N,2001,Ki,7.853872
WCYPZYJDSHNYJO-IBGZPJMESA-N,1994,IC50,6.363512
WDABUKHQRJDQAX-OXOYWMMMSA-N,2006,IC50,8.207608
WDALRJNIULBPSY-QGYSTOEISA-N,2010,IC50,9.000000
WDALRJNIULBPSY-QGYSTOEISA-N,2010,IC50,7.267606
WDSJGLRGQYNOEF-MGSBGFIHSA-N,1996,IC50,7.022276
WDSJGLRGQYNOEF-PKUDWBDQSA-N,1996,IC50,6.304518
WEDUTVAKPIVEEC-OMNSAQKUSA-N,2002,Ki,9.000000
WEQFWNUSYJUVBN-OYDLWJJNSA-N,2006,IC50,8.301030
WERILZBFRFDDLU-MHZLTWQESA-N,1998,IC50,7.638272
WFHGBOZGDUEWEJ-ASVWIKLXSA-N,1995,IC50,9.154902
WFRTYDJMZVPQJC-JBOYQHEBSA-N,2009,EC50,10.309981
WFWJOZNEVLNHAC-MHZLTWQESA-N,2002,Ki,7.036212
WFZIEDGDQLUGRH-YTRKXGHFSA-N,2001,Ki,7.853872
WGTWUAXSBCFCDA-XZWHSSHBSA-N,1996,IC50,6.154902
WHUCKFJJQPWATM-NRFANRHFSA-N,2014,Ki,7.880085
WHUCKFJJQPWATM-NRFANRHFSA-N,2014,Ki,7.899974
WJAFEJSYOHBPCK-SFHVURJKSA-N,2014,Ki,6.599998
WJOYZEVGCNVFIP-MDASCCDHSA-N,2021,IC50,7.619789
WJRYRJACQITXQC-LFPSWIHMSA-N,2002,IC50,6.876148
WKRDVSIKEVMSAS-FBUPISGDSA-N,2008,IC50,9.055517
WKVJTXKYRCNGPX-HARLFGEKSA-N,2006,IC50,8.309804
WLAPOEJOAMUPEB-SFTDATJTSA-N,1995,Ki,7.400008
WLCOKZLFXYCUEZ-DEOSSOPVSA-N,2001,IC50,6.229148
WLFOHBUNPJCIHP-UHFFFAOYSA-N,1998,IC50,7.244125
WLOMELCAKGDPJO-BXBRYHBFSA-N,2008,IC50,9.045757
WLOMELCAKGDPJO-BXBRYHBFSA-N,2008,IC50,9.397940
WLUJISQNPCWVHU-UHFFFAOYSA-N,2004,IC50,9.657577
WLUJISQNPCWVHU-UHFFFAOYSA-N,2004,IC50,7.958607
WMFBGXXJQTWHFB-CZAZUPBQSA-N,1993,Kd,7.100015
WMFBGXXJQTWHFB-CZAZUPBQSA-N,1993,IC50,8.221849
WMFBTXOYXGAIPY-BNHMMOKISA-N,2014,Ki,8.400008
WMKLTHZJWJRAHR-UHFFFAOYSA-N,2011,IC50,8.638272
WMOOXZKQHPAXTA-QNGWXLTQSA-O,1997,Kd,5.886057
WMRNTSMKBVMUTC-UHFFFAOYSA-N,2002,Kd,8.500038
WMSPIQBQSSMIDU-URLMMPGGSA-N,2012,IC50,9.677781
WMTKHCQGJKXVST-PYIJLGDTSA-N,2009,IC50,12.209996
WMTKHCQGJKXVST-PYIJLGDTSA-N,2009,Ki,11.958607
WNRUNEPPOHUHGY-UHFFFAOYSA-N,2000,IC50,8.283997
WNTHOKBCZNRPBB-YZNIXAGQSA-N,1995,IC50,8.455932
WOGLMDYDUDVFKM-UHFFFAOYSA-N,1995,IC50,8.075721
WOJBHNJZTIILBM-NRFANRHFSA-N,2013,IC50,8.585027
WOJBHNJZTIILBM-OAQYLSRUSA-N,2013,IC50,8.142668
WOLHPOWZBHRGTD-HRAATJIYSA-N,2003,Ki,8.899974
WOLHPOWZBHRGTD-KKSFZXQISA-N,2003,Ki,8.500038
WOOZAKIVTNHHQU-SAYLLPIZSA-N,2010,IC50,9.853872
WOOZAKIVTNHHQU-SAYLLPIZSA-N,2010,IC50,8.091515
WOVHRORTUHOAOD-UHFFFAOYSA-N,1996,IC50,8.494850
WPBLEVHDCVXLCU-LOSJGSFVSA-N,1996,IC50,7.221849
WPCFOAVCANXHTJ-UHFFFAOYSA-N,2008,IC50,8.045757
WPIIEURLXPCWTN-UHFFFAOYSA-N,1994,IC50,5.935542
WPJABGMBTXXPIJ-CKJWBJAHSA-N,2000,IC50,6.665546
WPKQETANFXEHPK-UHFFFAOYSA-N,2014,IC50,7.795880
